customer_id,total_bookings,cancel_rate,mean_lead_time,mean_adr,total_revenue,avg_stay_nights,total_guests,special_requests_mean,booking_changes_mean,used_promo_rate,repeated_rate,previous_cancel_mean,previous_success_mean,deposit_type_mode,customer_type_mode,recency_days,avg_spent_per_booking,freq_per_month,loyalty_index,engagement_score
KOR_NoAgent_Corporate,2,0.0,9.0,114.0,456.0,2.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0,2,585,228.0,0.10256410256410256,0.0,1.5
KOR_NoAgent_Direct,3,0.0,0.3333333333333333,78.33333333333333,635.0,2.6666666666666665,1.6666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0,2,244,211.66666666666666,0.36885245901639346,0.0,0.3333333333333333
KOR_NoAgent_Groups,1,0.0,6.0,110.0,330.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,120,330.0,0.25,0.0,0.0
KOR_NoAgent_Online TA,1,0.0,3.0,120.0,120.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,332,120.0,0.09036144578313253,0.0,2.0
KWT_240.0_Online TA,1,1.0,51.0,125.0,125.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,278,125.0,0.1079136690647482,0.0,2.0
KWT_241.0_Online TA,1,0.0,177.0,100.18,400.72,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,66,400.72,0.45454545454545453,0.0,2.0
KWT_242.0_Online TA,1,0.0,14.0,173.0,346.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,460,346.0,0.06521739130434782,0.0,2.0
KWT_37.0_Groups,1,0.0,98.0,75.0,300.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,3,657,300.0,0.04566210045662101,0.0,2.0
KWT_83.0_Online TA,1,0.0,24.0,127.26,636.3000000000001,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,42,636.3000000000001,0.7142857142857143,0.0,1.0
KWT_9.0_Online TA,11,0.45454545454545453,40.18181818181818,136.43818181818182,5318.8,3.4545454545454546,2.1818181818181817,0.7272727272727273,0.0,1.0,0.0,0.0,0.0,0,2,28,483.52727272727276,11.785714285714285,0.0,1.7272727272727273
LAO_9.0_Online TA,2,0.0,2.5,181.66500000000002,909.99,2.5,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,33,454.995,1.8181818181818181,0.0,2.0
LBN_240.0_Online TA,3,0.6666666666666666,30.0,188.33333333333334,1360.0,2.3333333333333335,2.3333333333333335,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0,2,49,453.3333333333333,1.836734693877551,0.0,1.6666666666666665
LBN_37.0_Groups,2,0.0,98.5,72.5,590.0,4.0,1.5,0.0,2.0,0.0,0.0,0.0,0.0,0,3,655,295.0,0.0916030534351145,0.0,2.0
LBN_50.0_Offline TA/TO,2,0.0,33.0,98.3,196.6,1.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0,2,712,98.3,0.08426966292134831,0.0,1.0
LBN_9.0_Online TA,18,0.2777777777777778,31.333333333333332,134.31833333333333,7119.71,2.8333333333333335,1.8888888888888888,0.8888888888888888,0.2222222222222222,1.0,0.0,0.0,0.0,0,2,14,395.5394444444444,38.57142857142857,0.0,2.111111111111111
LBN_99.0_Offline TA/TO,1,0.0,14.0,100.0,200.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,698,200.0,0.042979942693409746,0.0,0.0
LBN_NoAgent_Direct,2,0.0,1.0,154.5,309.0,1.0,1.5,1.0,0.5,0.0,0.5,0.0,0.0,0,2,13,154.5,4.615384615384615,0.5,1.5
LBN_NoAgent_Groups,1,0.0,257.0,91.0,364.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,124,364.0,0.24193548387096772,0.0,0.0
LBY_134.0_Offline TA/TO,4,0.0,88.0,75.75,758.0,2.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3,560,189.5,0.21428571428571427,0.0,1.0
LBY_9.0_Online TA,1,0.0,45.0,170.0,510.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0,2,57,510.0,0.5263157894736842,0.0,4.0
LBY_NoAgent_Groups,3,0.0,0.0,89.66666666666667,269.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,559,89.66666666666667,0.16100178890876565,0.0,0.0
LCA_27.0_Offline TA/TO,1,0.0,268.0,80.75,403.75,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,335,403.75,0.08955223880597016,0.0,0.0
LIE_11.0_Online TA,1,0.0,1.0,91.2,182.4,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,714,182.4,0.04201680672268907,0.0,1.0
LIE_9.0_Online TA,2,0.5,29.5,107.8,745.4,3.5,2.0,1.5,0.0,1.0,0.0,0.0,0.0,0,2,232,372.7,0.25862068965517243,0.0,2.5
LKA_115.0_Offline TA/TO,1,0.0,7.0,33.3,99.9,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,627,99.9,0.04784688995215311,0.0,0.0
LKA_37.0_Groups,1,0.0,98.0,75.0,375.0,5.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0,3,656,375.0,0.04573170731707317,0.0,4.0
LKA_9.0_Online TA,3,0.0,12.0,96.33333333333333,867.0,3.0,1.3333333333333333,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,0,2,193,289.0,0.46632124352331605,0.0,2.666666666666667
LKA_NoAgent_Aviation,1,0.0,9.0,119.0,1547.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2,138,1547.0,0.2173913043478261,0.0,1.0
LTU_115.0_Offline TA/TO,3,0.0,19.0,47.699999999999996,909.0,5.333333333333333,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0,2,541,303.0,0.16635859519408502,0.0,0.6666666666666666
LTU_14.0_Direct,1,0.0,22.0,77.0,154.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,301,154.0,0.09966777408637874,0.0,0.0
LTU_15.0_Online TA,1,0.0,35.0,61.16,244.64,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,577,244.64,0.05199306759098787,0.0,1.0
LTU_152.0_Offline TA/TO,1,0.0,253.0,89.55,1253.7,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,720,1253.7,0.041666666666666664,0.0,0.0
LTU_171.0_Offline TA/TO,10,0.0,203.0,91.039,6827.73,7.7,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0,2,342,682.7729999999999,0.8771929824561403,0.0,0.3
LTU_22.0_Offline TA/TO,1,0.0,109.0,92.65,277.95000000000005,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,258,277.95000000000005,0.11627906976744186,0.0,0.0
LTU_240.0_Online TA,21,0.0,77.23809523809524,109.81809523809522,13474.85,4.761904761904762,2.238095238095238,1.2380952380952381,0.2857142857142857,1.0,0.0,0.0,0.0,0,2,51,641.6595238095239,12.352941176470589,0.0,2.5238095238095237
LTU_241.0_Online TA,2,0.0,144.0,149.005,1283.31,4.0,2.5,1.0,0.5,1.0,0.0,0.0,0.0,0,2,18,641.655,3.3333333333333335,0.0,2.5
LTU_242.0_Online TA,1,0.0,33.0,131.0,262.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,2,442,262.0,0.06787330316742082,0.0,2.0
LTU_250.0_Direct,5,0.2,94.2,105.274,4435.91,8.6,2.0,1.0,1.2,0.0,0.0,0.0,0.0,0,2,84,887.182,1.7857142857142858,0.0,2.2
LTU_314.0_Offline TA/TO,1,0.0,0.0,35.0,70.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,612,70.0,0.04901960784313726,0.0,1.0
LTU_390.0_Offline TA/TO,1,0.0,133.0,124.0,496.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,144,496.0,0.20833333333333334,0.0,0.0
LTU_7.0_Online TA,2,0.0,12.0,88.035,528.21,3.0,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0,2,304,264.105,0.19736842105263158,0.0,2.0
LTU_79.0_Online TA,1,0.0,59.0,59.84,239.36,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,185,239.36,0.16216216216216214,0.0,1.0
LTU_9.0_Online TA,16,0.375,68.5625,109.801875,5382.92,3.0,2.0,0.875,0.0625,1.0,0.0,0.0,0.0,0,2,100,336.4325,4.8,0.0,1.9375
LTU_95.0_Offline TA/TO,1,0.0,12.0,25.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,592,25.0,0.05067567567567567,0.0,0.0
LTU_NoAgent_Corporate,1,0.0,39.0,65.0,260.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,287,260.0,0.10452961672473868,0.0,0.0
LTU_NoAgent_Direct,1,0.0,1.0,149.0,149.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2,478,149.0,0.06276150627615062,0.0,1.0
LTU_NoAgent_Groups,3,0.0,123.66666666666667,81.66666666666667,650.0,2.6666666666666665,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0,3,229,216.66666666666666,0.3930131004366812,0.0,0.6666666666666666
LUX_10.0_Online TA,1,0.0,13.0,70.2,70.2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,188,70.2,0.1595744680851064,0.0,1.0
LUX_138.0_Offline TA/TO,1,0.0,4.0,76.8,230.4,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,570,230.4,0.05263157894736842,0.0,0.0
LUX_14.0_Direct,13,0.15384615384615385,50.84615384615385,134.83466923076932,6334.0328000000045,3.6153846153846154,2.6153846153846154,0.5384615384615384,0.38461538461538464,0.0,0.0,0.0,0.0,0,2,25,487.23329230769264,15.6,0.0,0.9230769230769231
LUX_159.0_Offline TA/TO,1,0.0,93.0,63.75,255.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,544,255.0,0.05514705882352941,0.0,0.0
LUX_16.0_Offline TA/TO,1,0.0,154.0,68.0,68.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,287,68.0,0.10452961672473868,0.0,0.0
LUX_173.0_Offline TA/TO,7,0.0,136.28571428571428,80.89571428571428,2470.44,4.428571428571429,1.8571428571428572,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0,2,328,352.92,0.6402439024390244,0.0,0.14285714285714285
LUX_21.0_Groups,2,0.0,10.5,64.5,328.5,2.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0,3,320,164.25,0.1875,0.5,1.0
LUX_21.0_Offline TA/TO,1,0.0,347.0,70.0,350.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3,330,350.0,0.09090909090909091,0.0,1.0
LUX_240.0_Online TA,50,0.52,110.24,166.16648400000014,44954.082400000036,5.3,2.44,1.08,0.16,1.0,0.0,0.0,0.0,0,2,14,899.0816480000008,107.14285714285714,0.0,2.24
LUX_241.0_Online TA,3,0.0,47.666666666666664,40.45333333333333,501.0,4.333333333333333,2.0,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,0,2,197,167.0,0.4568527918781726,0.0,2.333333333333333
LUX_250.0_Direct,11,0.0,113.9090909090909,178.28012727272747,8215.344200000007,4.636363636363637,2.090909090909091,0.45454545454545453,0.45454545454545453,0.0,0.09090909090909091,0.0,0.09090909090909091,0,2,28,746.8494727272733,11.785714285714285,0.18181818181818182,0.9090909090909091
LUX_28.0_Offline TA/TO,4,0.25,58.25,68.275,621.3,1.75,2.0,0.0,0.0,0.0,0.25,0.0,0.0,0,2,92,155.325,1.3043478260869565,0.2,0.0
LUX_29.0_Groups,1,0.0,140.0,75.0,300.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3,662,300.0,0.045317220543806644,0.0,1.0
LUX_30.0_Groups,5,0.0,72.0,102.2,1022.0,2.0,1.6,0.0,0.6,0.0,0.0,0.0,0.0,0,3,732,204.4,0.20491803278688525,0.0,0.6
LUX_327.0_Offline TA/TO,1,0.0,154.0,64.8,194.4,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,427,194.4,0.07025761124121781,0.0,0.0
LUX_5.0_Offline TA/TO,1,0.0,208.0,58.95,294.75,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,739,294.75,0.04059539918809202,0.0,0.0
LUX_7.0_Online TA,2,0.0,177.5,88.53,708.24,4.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0,2,30,354.12,2.0,0.0,1.5
LUX_8.0_Offline TA/TO,1,0.0,85.0,161.45,807.25,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0,2,769,807.25,0.03901170351105332,0.0,2.0
LUX_83.0_Offline TA/TO,1,0.0,7.0,147.3,294.6,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,427,294.6,0.07025761124121781,0.0,1.0
LUX_85.0_Online TA,2,0.0,53.0,99.9,702.0,3.5,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0,2,91,351.0,0.6593406593406593,0.0,1.5
LUX_9.0_Online TA,142,0.5211267605633803,96.07042253521126,132.2443661971831,58969.6,3.183098591549296,2.183098591549296,0.9084507042253521,0.14788732394366197,1.0,0.014084507042253521,0.0,0.11267605633802817,0,2,11,415.2788732394366,387.2727272727273,0.08333333333333333,2.056338028169014
LUX_NoAgent_Direct,5,0.0,73.0,167.85,2743.0,3.2,2.8,1.0,0.0,0.0,0.0,0.0,0.0,0,2,405,548.6,0.37037037037037035,0.0,1.0
LUX_NoAgent_Offline TA/TO,2,0.0,85.5,65.5,917.0,7.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,3,528,458.5,0.11363636363636363,0.0,0.0
LUX_NoAgent_Online TA,3,0.0,0.0,140.0,600.0,1.3333333333333333,2.3333333333333335,1.6666666666666667,1.0,1.0,0.0,0.0,0.0,0,3,131,200.0,0.6870229007633588,0.0,3.666666666666667
LVA_118.0_Offline TA/TO,1,0.0,19.0,95.9,191.8,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,358,191.8,0.08379888268156424,0.0,1.0
LVA_14.0_Direct,1,0.0,30.0,180.45,721.8,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2,418,721.8,0.07177033492822966,0.0,2.0
LVA_171.0_Offline TA/TO,8,0.0,118.5,61.175,3747.1,7.875,2.0,0.375,0.25,0.0,0.0,0.0,0.0,0,2,342,468.3875,0.7017543859649122,0.0,0.625
LVA_19.0_Offline TA/TO,1,0.0,151.0,70.0,140.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,3,602,140.0,0.04983388704318937,0.0,2.0
LVA_2.0_Offline TA/TO,1,0.0,168.0,81.2,406.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,3,506,406.0,0.05928853754940711,0.0,2.0
LVA_240.0_Online TA,14,0.2857142857142857,87.64285714285714,95.52290714285722,6026.744900000008,4.214285714285714,2.0,1.2857142857142858,0.14285714285714285,1.0,0.0,0.0,0.0,0,2,143,430.4817785714291,2.937062937062937,0.0,2.428571428571429
LVA_241.0_Online TA,1,0.0,12.0,38.11,152.44,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,306,152.44,0.09803921568627452,0.0,2.0
LVA_242.0_Online TA,2,0.0,263.5,97.65,579.6,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,344,289.8,0.1744186046511628,0.0,2.0
LVA_250.0_Direct,2,0.0,57.0,151.5,980.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2,98,490.0,0.6122448979591837,0.0,2.0
LVA_314.0_Online TA,1,0.0,17.0,43.2,129.60000000000002,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,2,310,129.60000000000002,0.0967741935483871,0.0,2.0
LVA_40.0_Offline TA/TO,2,0.0,230.5,85.525,1710.5,10.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,107,855.25,0.5607476635514018,0.0,0.5
LVA_7.0_Online TA,1,0.0,19.0,54.21,216.84,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,215,216.84,0.13953488372093023,0.0,2.0
LVA_9.0_Online TA,14,0.2857142857142857,60.0,124.62285714285714,5770.99,3.5,2.0714285714285716,0.7857142857142857,0.21428571428571427,1.0,0.0,0.0,0.0,0,2,62,412.2135714285714,6.774193548387096,0.0,2.0
LVA_NoAgent_Direct,1,0.0,0.0,106.0,212.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2,280,212.0,0.10714285714285714,0.0,1.0
LVA_NoAgent_Groups,1,0.0,215.0,75.0,225.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,294,225.0,0.1020408163265306,0.0,0.0
MAC_195.0_Online TA,1,1.0,9.0,108.0,108.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,223,108.0,0.13452914798206278,0.0,1.0
MAC_240.0_Online TA,1,0.0,29.0,120.0,120.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,3,103,120.0,0.29126213592233013,0.0,3.0
MAC_9.0_Online TA,8,1.0,78.875,114.70375,3177.42,3.375,1.5,0.5,0.5,1.0,0.0,0.0,0.0,0,2,137,397.1775,1.7518248175182483,0.0,2.0
MAR_1.0_Groups,1,0.0,1.0,57.5,115.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,3,354,115.0,0.0847457627118644,0.0,2.0
MAR_11.0_Online TA,2,0.0,77.5,66.07,712.22,5.0,2.0,0.5,0.5,1.0,0.0,0.0,0.0,0,2,465,356.11,0.12903225806451613,0.0,2.0
MAR_134.0_Offline TA/TO,6,0.0,97.33333333333333,65.0,1787.0,4.5,1.1666666666666667,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0,3,560,297.8333333333333,0.3214285714285714,0.0,1.1666666666666667
MAR_14.0_Direct,8,0.75,33.625,135.52875,3761.6,3.625,1.875,1.25,0.375,0.0,0.0,0.0,0.0,0,2,149,470.2,1.610738255033557,0.0,1.625
MAR_142.0_Offline TA/TO,1,0.0,64.0,163.23,979.38,6.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0,2,750,979.38,0.04,0.0,4.0
MAR_157.0_Offline TA/TO,1,0.0,0.0,108.8,326.4,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,489,326.4,0.06134969325153374,0.0,0.0
MAR_171.0_Groups,1,0.0,29.0,65.0,195.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,236,195.0,0.1271186440677966,0.0,0.0
MAR_240.0_Online TA,53,0.5660377358490566,63.20754716981132,188.52316415094361,46795.40480000007,4.39622641509434,2.547169811320755,0.9433962264150944,0.20754716981132076,1.0,0.0,0.0,0.0,0,2,13,882.9321660377371,122.3076923076923,0.0,2.150943396226415
MAR_250.0_Direct,7,0.2857142857142857,37.0,198.73152857142873,6152.965600000009,4.142857142857143,3.4285714285714284,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.0,0,2,37,878.9950857142869,5.675675675675675,0.0,0.7142857142857142
MAR_28.0_Offline TA/TO,1,0.0,49.0,60.0,180.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,672,180.0,0.044642857142857144,0.0,0.0
MAR_3.0_Offline TA/TO,1,0.0,19.0,95.0,190.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,359,190.0,0.08356545961002786,0.0,0.0
MAR_306.0_Online TA,1,0.0,1.0,32.3,64.6,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1,617,64.6,0.04862236628849271,0.0,2.0
MAR_314.0_Online TA,2,0.0,5.5,64.7,316.2,2.5,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,225,158.1,0.26666666666666666,0.0,1.0
MAR_7.0_Online TA,3,0.0,21.666666666666668,94.88,853.92,3.0,2.3333333333333335,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,0,2,242,284.64,0.37190082644628103,0.0,2.333333333333333
MAR_8.0_Online TA,2,0.0,14.5,128.965,836.6500000000001,3.5,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,403,418.32500000000005,0.1488833746898263,0.0,2.0
MAR_83.0_Online TA,2,0.0,17.5,165.0,1109.2,3.0,2.5,0.0,0.5,1.0,0.0,0.0,0.0,0,2,363,554.6,0.1652892561983471,0.0,1.5
MAR_9.0_Online TA,113,0.5752212389380531,62.16814159292036,132.20017699115044,57616.56,3.920353982300885,2.353982300884956,0.9292035398230089,0.21238938053097345,1.0,0.0,0.0,0.0,0,2,30,509.88106194690266,113.0,0.0,2.1415929203539825
MAR_NoAgent_Corporate,4,0.0,22.5,93.25,721.0,2.0,1.25,0.0,0.5,0.0,0.0,0.0,0.0,0,3,78,180.25,1.5384615384615383,0.0,0.5
MAR_NoAgent_Direct,18,0.05555555555555555,7.611111111111111,94.70833333333333,3656.05,2.2222222222222223,2.111111111111111,0.2777777777777778,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0,2,29,203.1138888888889,18.620689655172413,0.10526315789473684,0.6111111111111112
MAR_NoAgent_Groups,3,0.0,24.0,50.0,1050.0,7.0,1.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0,3,214,350.0,0.4205607476635514,0.0,1.3333333333333333
MAR_NoAgent_Offline TA/TO,1,0.0,26.0,133.8,669.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,509,669.0,0.05893909626719058,0.0,0.0
MAR_NoAgent_Online TA,1,0.0,1.0,89.0,89.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,515,89.0,0.058252427184466014,0.0,2.0
MCO_7.0_Online TA,1,0.0,60.0,73.46,146.92,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,214,146.92,0.14018691588785046,0.0,2.0
MCO_9.0_Online TA,3,0.3333333333333333,28.333333333333332,89.83333333333333,805.0,3.0,2.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0,2,220,268.3333333333333,0.4090909090909091,0.0,1.6666666666666665
MDG_NoAgent_Direct,1,0.0,0.0,44.0,44.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,248,44.0,0.12096774193548386,0.0,0.0
MDV_14.0_Direct,1,1.0,15.0,129.0,516.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,308,516.0,0.0974025974025974,0.0,0.0
MDV_19.0_Groups,1,0.0,34.0,75.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,238,75.0,0.12605042016806722,0.0,0.0
MDV_240.0_Online TA,4,0.75,135.75,78.45,1342.8,3.75,2.25,0.75,0.0,1.0,0.0,0.0,0.0,0,2,205,335.7,0.5853658536585367,0.0,1.75
MDV_250.0_Direct,2,0.5,50.5,226.81035000000054,2808.207000000011,5.5,2.5,0.5,2.0,0.0,0.0,0.0,0.0,0,2,95,1404.1035000000054,0.6315789473684211,0.0,2.5
MDV_9.0_Online TA,4,1.0,48.0,125.4,1839.3000000000002,4.0,2.25,0.0,0.0,1.0,0.0,0.0,0.0,0,2,90,459.82500000000005,1.3333333333333333,0.0,1.0
MEX_10.0_Online TA,2,0.0,23.0,96.33,1020.06,5.0,1.5,0.0,0.5,1.0,0.0,0.0,0.0,0,2,305,510.03,0.19672131147540986,0.0,1.5
MEX_138.0_Offline TA/TO,2,0.0,183.5,99.0,495.0,2.5,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0,2,120,247.5,0.5,0.0,0.5
MEX_14.0_Direct,5,0.0,21.0,113.6,2620.0,3.8,1.8,0.0,1.2,0.0,0.0,0.0,0.0,0,2,17,524.0,8.823529411764707,0.0,1.2
MEX_147.0_Groups,2,0.0,2.0,135.0,270.0,1.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0,3,20,135.0,3.0,0.0,0.5
MEX_19.0_Groups,2,0.0,34.0,75.0,150.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0,3,238,75.0,0.25210084033613445,0.0,0.5
MEX_240.0_Online TA,1,0.0,3.0,85.0,85.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,472,85.0,0.0635593220338983,0.0,1.0
MEX_241.0_Online TA,2,0.0,56.5,56.30499999999999,251.58999999999997,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,508,125.79499999999999,0.11811023622047244,0.0,2.0
MEX_242.0_Online TA,1,0.0,55.0,179.38,1076.28,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,761,1076.28,0.03942181340341656,0.0,1.0
MEX_334.0_Corporate,1,0.0,27.0,49.11,441.99,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3,669,441.99,0.04484304932735426,0.0,1.0
MEX_348.0_Online TA,1,0.0,1.0,87.6,175.2,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2,571,175.2,0.052539404553415055,0.0,3.0
MEX_37.0_Groups,3,0.0,98.0,71.66666666666667,1075.0,5.0,1.3333333333333333,0.0,2.0,0.0,0.0,0.0,0.0,0,3,656,358.3333333333333,0.13719512195121952,0.0,2.0
MEX_7.0_Online TA,4,0.0,18.0,94.3075,941.51,2.5,1.75,1.0,0.0,1.0,0.0,0.0,0.0,0,2,94,235.3775,1.2765957446808511,0.0,2.0
MEX_8.0_Online TA,3,0.0,23.0,224.41380000000072,1981.3449000000076,2.6666666666666665,3.3333333333333335,2.0,0.3333333333333333,1.0,0.0,0.0,0.0,0,2,56,660.4483000000025,1.6071428571428572,0.0,3.3333333333333335
MEX_83.0_Online TA,1,0.0,156.0,80.75,403.75,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,238,403.75,0.12605042016806722,0.0,2.0
MEX_89.0_Online TA,1,0.0,17.0,69.6,69.6,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,639,69.6,0.046948356807511735,0.0,1.0
MEX_9.0_Online TA,37,0.24324324324324326,68.02702702702703,120.48756756756757,10477.8,2.4864864864864864,1.8918918918918919,0.918918918918919,0.10810810810810811,1.0,0.0,0.0,0.0,0,2,17,283.1837837837838,65.29411764705883,0.0,2.027027027027027
MEX_NoAgent_Corporate,1,0.0,5.0,110.0,220.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3,476,220.0,0.06302521008403361,0.0,1.0
MEX_NoAgent_Direct,3,0.0,4.333333333333333,89.33333333333333,393.0,1.0,1.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0,2,47,131.0,1.9148936170212767,0.0,0.6666666666666666
MEX_NoAgent_Groups,1,0.0,6.0,110.0,330.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,120,330.0,0.25,0.0,0.0
MEX_NoAgent_Online TA,1,0.0,1.0,117.0,117.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,2,127,117.0,0.23622047244094488,0.0,2.0
MKD_240.0_Online TA,1,0.0,39.0,108.75,870.0,8.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0,2,698,870.0,0.042979942693409746,0.0,3.0
MKD_9.0_Online TA,2,1.0,219.0,102.85,822.8,4.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0,3,389,411.4,0.15424164524421594,0.0,1.5
