customer_id,total_bookings,cancel_rate,mean_lead_time,mean_adr,total_revenue,avg_stay_nights,total_guests,special_requests_mean,booking_changes_mean,used_promo_rate,repeated_rate,previous_cancel_mean,previous_success_mean,deposit_type_mode,customer_type_mode,recency_days,avg_spent_per_booking,freq_per_month,loyalty_index,engagement_score,cluster
IRL_418.0_Offline TA/TO,1,0.0,24.0,61.33,551.97,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,163,551.97,0.1840490797546012,0.0,0.0,1
IRL_42.0_Offline TA/TO,3,0.0,45.333333333333336,84.14999999999999,999.6,4.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0,2,357,333.2,0.2521008403361344,0.0,0.6666666666666666,1
IRL_429.0_Online TA,1,0.0,25.0,0.0,0.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,2,42,0.0,0.7142857142857143,0.0,2.0,3
IRL_430.0_Offline TA/TO,1,0.0,227.0,94.14,1317.96,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,368,1317.96,0.0815217391304347,0.0,1.0,1
IRL_432.0_Offline TA/TO,1,0.0,247.0,73.47,514.29,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,355,514.29,0.0845070422535211,0.0,0.0,1
IRL_434.0_Groups,19,0.0,155.57894736842104,83.1878947368421,11063.99,7.0,1.7894736842105263,0.3157894736842105,1.263157894736842,0.0,0.0,0.0,0.0,0,3,122,582.3152631578947,4.672131147540984,0.0,1.5789473684210529,2
IRL_434.0_Offline TA/TO,1,0.0,215.0,26.0,182.0,7.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,2,338,182.0,0.0887573964497041,0.0,3.0,2
IRL_436.0_Offline TA/TO,4,0.0,138.5,72.9,2257.8,7.75,2.0,0.25,0.0,0.0,0.0,0.0,0.0,0,2,8,564.45,15.0,0.0,0.25,1
IRL_468.0_Online TA,1,0.0,5.0,54.4,54.4,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,239,54.4,0.1255230125523012,0.0,1.0,3
IRL_5.0_Offline TA/TO,6,0.0,150.16666666666666,80.38666666666667,3530.92,7.166666666666667,2.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0,2,409,588.4866666666667,0.4400977995110025,0.0,0.8333333333333334,1
IRL_508.0_Online TA,1,0.0,65.0,190.6,1334.2,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,20,1334.2,1.5,0.0,2.0,3
IRL_531.0_Offline TA/TO,1,0.0,62.0,192.1,2689.4,14.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2,44,2689.4,0.6818181818181819,0.0,2.0,3
IRL_6.0_Offline TA/TO,27,0.0,114.44444444444444,61.897777777777776,9613.48,5.777777777777778,1.8148148148148149,0.5185185185185185,0.0,0.0,0.037037037037037,0.0,0.037037037037037,0,2,66,356.0548148148148,12.272727272727272,0.074074074074074,0.5185185185185185,1
IRL_7.0_Online TA,54,0.0185185185185185,50.51851851851852,96.76555555555557,17070.89,3.074074074074074,1.8888888888888888,0.9814814814814816,0.074074074074074,1.0,0.0,0.0,0.0,0,2,21,316.1275925925926,77.14285714285715,0.0,2.0555555555555554,3
IRL_79.0_Offline TA/TO,2,0.0,16.5,79.68,377.64,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,444,188.82,0.1351351351351351,0.0,0.0,1
IRL_79.0_Online TA,4,0.0,88.5,87.89750000000001,1035.48,3.0,1.5,0.0,0.25,1.0,0.0,0.0,0.0,0,2,82,258.87,1.4634146341463414,0.0,1.25,3
IRL_8.0_Offline TA/TO,46,0.0,115.3695652173913,65.14282608695653,21624.8,7.1521739130434785,2.0434782608695654,0.3478260869565217,0.0652173913043478,0.0,0.0,0.0,0.0,0,2,77,470.10434782608695,17.92207792207792,0.0,0.4130434782608695,1
IRL_8.0_Online TA,31,0.0,95.7741935483871,105.24064516129032,11866.09,3.6774193548387095,1.935483870967742,0.7419354838709677,0.2258064516129032,1.0,0.032258064516129,0.0,0.032258064516129,0,2,38,382.7770967741936,24.47368421052632,0.064516129032258,1.967741935483871,3
IRL_83.0_Offline TA/TO,2,0.0,116.0,111.56,669.3599999999999,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,356,334.67999999999995,0.1685393258426966,0.0,0.0,1
IRL_83.0_Online TA,1,0.0,69.0,114.8,459.2,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,2,36,459.2,0.8333333333333334,0.0,2.0,3
IRL_85.0_Offline TA/TO,7,0.0,109.0,82.75,1899.8,3.2857142857142856,2.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0,2,32,271.4,6.5625,0.0,0.4285714285714285,1
IRL_85.0_Online TA,1,0.0,28.0,80.1,240.3,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,88,240.3,0.3409090909090909,0.0,1.0,3
IRL_86.0_Groups,1,0.0,41.0,108.0,432.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,3,361,432.0,0.0831024930747922,0.0,2.0,2
IRL_89.0_Online TA,2,0.0,41.5,85.11,318.42,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,441,159.21,0.1360544217687075,0.0,1.0,3
IRL_9.0_Online TA,729,0.4211248285322359,93.77777777777776,121.7733205761317,287924.5507,3.271604938271605,2.0960219478738,0.9588477366255144,0.1632373113854595,1.0,0.0013717421124828,0.0,0.0027434842249657,0,2,14,394.9582314128944,1562.142857142857,0.0028957528957528,2.122085048010974,3
IRL_91.0_Groups,9,0.0,167.88888888888889,46.48444444444445,2385.52,5.888888888888889,1.2222222222222223,0.0,1.0,0.0,0.0,0.0,0.0,0,3,338,265.0577777777778,0.7988165680473372,0.0,1.0,1
IRL_91.0_Offline TA/TO,7,0.0,68.0,55.212857142857146,1750.56,4.571428571428571,1.5714285714285714,0.1428571428571428,0.4285714285714285,0.0,0.0,0.0,0.0,0,3,173,250.08,1.213872832369942,0.0,0.5714285714285714,1
IRL_92.0_Corporate,1,0.0,1.0,85.0,170.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,714,170.0,0.042016806722689,0.0,0.0,1
IRL_94.0_Offline TA/TO,1,0.0,53.0,65.0,195.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3,181,195.0,0.1657458563535911,0.0,1.0,1
IRL_95.0_Direct,1,0.0,270.0,52.0,520.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,707,520.0,0.0424328147100424,0.0,0.0,1
IRL_95.0_Offline TA/TO,13,0.0,105.6923076923077,83.52384615384615,9889.240000000002,8.076923076923077,2.0,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0,2,112,760.7107692307693,3.482142857142857,0.0,0.3846153846153846,1
IRL_96.0_Groups,27,0.1481481481481481,231.5185185185185,58.57037037037038,10429.8,6.814814814814815,1.8888888888888888,0.8888888888888888,0.8518518518518519,0.0,0.0,0.9629629629629628,0.0,0,3,120,386.2888888888888,6.75,0.0,1.7407407407407407,1
IRL_96.0_Offline TA/TO,12,0.0,66.16666666666667,47.46083333333333,3158.71,5.833333333333333,1.8333333333333333,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,0.0,0,3,347,263.22583333333336,1.037463976945245,0.0833333333333333,0.0833333333333333,1
IRL_NoAgent_Aviation,4,0.0,8.5,102.5,3420.0,8.25,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0,2,124,855.0,0.9677419354838708,0.0,0.25,1
IRL_NoAgent_Corporate,6,0.0,24.666666666666668,65.5,543.0,2.5,1.3333333333333333,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,0.1666666666666666,0,2,177,90.5,1.0169491525423728,0.3333333333333333,0.3333333333333333,1
IRL_NoAgent_Direct,103,0.0097087378640776,88.37864077669903,105.34301650485438,64176.8114,5.689320388349515,2.0097087378640777,0.9805825242718448,0.4174757281553398,0.0,0.087378640776699,0.0,0.1359223300970873,0,2,18,623.0758388349515,171.66666666666669,0.2211538461538461,1.3980582524271843,1
IRL_NoAgent_Groups,23,0.0,99.21739130434784,70.65217391304348,6467.0,3.8260869565217392,1.826086956521739,0.217391304347826,0.6521739130434783,0.0,0.0,0.0,0.0,0,3,120,281.17391304347825,5.75,0.0,0.8695652173913043,1
IRL_NoAgent_Offline TA/TO,5,0.0,218.2,96.692,4032.78,8.0,2.0,1.6,0.6,0.0,0.0,0.0,0.0,0,2,315,806.556,0.4761904761904761,0.0,2.2,2
IRL_NoAgent_Online TA,10,0.0,85.8,103.432,3904.56,3.9,2.4,1.0,0.2,1.0,0.0,0.0,0.0,0,2,69,390.456,4.347826086956522,0.0,2.2,3
IRN_1.0_Groups,5,0.0,17.0,172.0,3270.0,3.8,1.2,0.0,0.6,0.0,0.0,0.0,0.0,0,3,715,654.0,0.2097902097902098,0.0,0.6,1
IRN_115.0_Offline TA/TO,1,0.0,13.0,33.3,133.2,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,612,133.2,0.0490196078431372,0.0,0.0,1
IRN_134.0_Offline TA/TO,2,0.0,116.5,81.16499999999999,486.99,3.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0,3,560,243.495,0.1071428571428571,0.0,1.0,1
IRN_14.0_Direct,10,0.8,34.9,171.4941400000002,9070.376100000023,4.4,2.3,0.1,0.0,0.0,0.0,0.0,0.0,0,2,17,907.0376100000024,17.647058823529413,0.0,0.1,0
IRN_152.0_Online TA,1,0.0,1.0,77.71,155.42,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,452,155.42,0.0663716814159292,0.0,1.0,3
IRN_157.0_Online TA,7,0.0,36.42857142857143,112.36571428571428,3046.56,3.857142857142857,2.5714285714285716,0.1428571428571428,0.7142857142857143,1.0,0.0,0.0,0.0,0,2,355,435.2228571428571,0.5915492957746479,0.0,1.8571428571428572,3
IRN_22.0_Offline TA/TO,1,0.0,71.0,89.26,446.3,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,176,446.3,0.1704545454545454,0.0,0.0,1
IRN_240.0_Online TA,3,0.0,177.33333333333334,111.62,1728.02,5.666666666666667,2.0,1.3333333333333333,2.0,1.0,0.0,0.0,0.0,0,2,87,576.0066666666667,1.0344827586206895,0.0,4.333333333333333,2
IRN_241.0_Online TA,1,0.0,17.0,178.39,535.17,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,26,535.17,1.1538461538461535,0.0,2.0,3
IRN_27.0_Offline TA/TO,1,0.0,150.0,68.0,340.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,170,340.0,0.1764705882352941,0.0,0.0,1
IRN_37.0_Groups,1,0.0,98.0,70.0,210.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,658,210.0,0.0455927051671732,0.0,0.0,1
IRN_7.0_Online TA,3,0.0,25.0,98.28666666666668,713.54,2.6666666666666665,2.0,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,0,2,358,237.84666666666664,0.2513966480446927,0.0,2.333333333333333,3
IRN_86.0_Online TA,4,0.0,25.5,127.5,1737.6,3.5,1.5,0.0,0.25,1.0,0.0,0.0,0.0,0,2,351,434.4,0.3418803418803419,0.0,1.25,3
IRN_9.0_Online TA,36,0.3888888888888889,38.80555555555556,126.79555555555557,20307.28,4.222222222222222,2.2777777777777777,0.8888888888888888,0.3333333333333333,1.0,0.0,0.0,0.0,0,2,27,564.0911111111111,40.0,0.0,2.2222222222222223,3
IRN_NoAgent_Corporate,1,0.0,25.0,100.0,200.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3,77,200.0,0.3896103896103896,0.0,1.0,1
IRN_NoAgent_Direct,1,0.0,2.0,78.0,78.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,271,78.0,0.1107011070110701,0.0,1.0,1
IRN_NoAgent_Online TA,1,0.0,2.0,78.0,78.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,271,78.0,0.1107011070110701,0.0,2.0,3
IRQ_14.0_Direct,1,0.0,104.0,108.0,324.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,132,324.0,0.2272727272727272,0.0,0.0,1
IRQ_86.0_Offline TA/TO,1,0.0,81.0,85.0,510.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,3,368,510.0,0.0815217391304347,0.0,2.0,2
IRQ_9.0_Online TA,4,0.0,9.75,121.175,1867.5,4.0,2.25,0.25,0.5,1.0,0.0,0.0,0.0,0,3,603,466.875,0.1990049751243781,0.0,1.75,3
IRQ_99.0_Offline TA/TO,2,0.0,14.0,100.0,400.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3,698,200.0,0.0859598853868194,0.0,1.0,1
IRQ_NoAgent_Direct,3,0.0,0.0,97.66666666666669,978.0,3.3333333333333335,1.6666666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0,2,201,326.0,0.4477611940298507,0.0,0.6666666666666666,1
ISL_14.0_Direct,1,0.0,66.0,261.6207000000011,784.8621000000032,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,123,784.8621000000032,0.2439024390243902,0.0,0.0,1
ISL_21.0_Offline TA/TO,6,0.0,270.0,83.33333333333333,2000.0,4.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0,3,508,333.3333333333333,0.3543307086614173,0.0,1.0,1
ISL_240.0_Online TA,5,0.0,18.2,121.2501400000002,3077.942100000003,6.4,1.8,1.0,0.0,1.0,0.2,0.0,0.2,0,2,38,615.5884200000006,3.947368421052632,0.4,2.0,3
ISL_241.0_Online TA,1,0.0,23.0,211.12,1055.6,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,50,1055.6,0.6,0.0,2.0,3
ISL_390.0_Offline TA/TO,3,0.0,133.0,116.66666666666669,1400.0,4.0,1.6666666666666667,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0,3,144,466.6666666666667,0.625,0.0,1.6666666666666667,2
ISL_9.0_Online TA,9,0.4444444444444444,90.33333333333331,100.51222222222222,5010.21,5.0,2.0,0.7777777777777778,0.3333333333333333,1.0,0.0,0.0,0.0,0,2,87,556.69,3.103448275862069,0.0,2.111111111111111,3
ISL_NoAgent_Groups,1,0.0,215.0,75.0,150.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,295,150.0,0.1016949152542372,0.0,0.0,1
ISR_1.0_Groups,20,0.0,77.65,53.475,2637.0,2.3,1.45,0.55,0.4,0.0,0.0,0.0,0.25,0,3,465,131.85,1.2903225806451613,0.25,0.95,1
ISR_118.0_Offline TA/TO,2,0.0,42.5,97.5,395.0,2.0,2.5,0.5,0.0,0.0,0.0,0.0,0.5,0,2,337,197.5,0.1780415430267062,0.5,0.5,1
ISR_13.0_Offline TA/TO,1,0.0,51.0,75.6,529.1999999999999,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,722,529.1999999999999,0.0415512465373961,0.0,1.0,1
ISR_138.0_Offline TA/TO,3,0.0,44.0,83.91666666666667,755.25,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,337,251.75,0.2670623145400593,0.0,0.0,1
ISR_14.0_Direct,18,0.2222222222222222,112.38888888888889,114.97833333333334,8174.95,4.055555555555555,1.8333333333333333,1.1666666666666667,0.5555555555555556,0.0,0.0,0.0,0.0,0,2,49,454.1638888888889,11.020408163265309,0.0,1.7222222222222223,3
ISR_152.0_Online TA,2,0.0,1.0,102.21,309.21000000000004,1.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,130,154.60500000000002,0.4615384615384615,0.0,1.0,3
ISR_191.0_Offline TA/TO,2,0.0,118.0,110.0,440.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3,463,220.0,0.1295896328293736,0.0,1.0,1
ISR_240.0_Online TA,21,0.4761904761904761,113.95238095238096,132.4604761904762,8310.42,2.619047619047619,2.1904761904761907,1.2857142857142858,0.6190476190476191,1.0,0.0,0.0,0.0,0,2,72,395.7342857142857,8.75,0.0,2.904761904761905,3
ISR_241.0_Online TA,2,0.0,63.0,96.63,765.36,3.5,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0,2,475,382.68,0.1263157894736842,0.0,1.5,3
ISR_37.0_Groups,46,0.0,78.47826086956522,85.45695652173913,9228.06,2.3260869565217392,1.5217391304347827,0.5434782608695652,0.6521739130434783,0.0,0.0217391304347826,0.0,0.0652173913043478,0,3,79,200.61,17.468354430379748,0.0869565217391304,1.1956521739130437,1
ISR_37.0_Offline TA/TO,1,0.0,1.0,170.0,340.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,2,350,340.0,0.0857142857142857,0.0,2.0,3
ISR_7.0_Online TA,12,0.0,34.916666666666664,110.265,4286.39,3.1666666666666665,2.1666666666666665,1.3333333333333333,0.3333333333333333,1.0,0.0833333333333333,0.0,0.0,0,2,35,357.1991666666667,10.285714285714285,0.0833333333333333,2.6666666666666665,3
ISR_8.0_Online TA,4,0.0,70.5,151.1375,1758.1,3.25,2.25,1.25,0.0,1.0,0.0,0.0,0.0,0,2,20,439.525,6.0,0.0,2.25,3
ISR_83.0_Offline TA/TO,2,0.0,120.0,127.55,765.3,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0,2,348,382.65,0.1724137931034483,0.0,0.0,1
ISR_83.0_Online TA,3,0.0,112.33333333333331,101.06666666666666,1038.4,3.3333333333333335,2.3333333333333335,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0,2,19,346.1333333333334,4.736842105263158,0.0,1.6666666666666663,3
ISR_85.0_Offline TA/TO,1,0.0,99.0,89.1,267.29999999999995,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,117,267.29999999999995,0.2564102564102564,0.0,0.0,1
ISR_85.0_Online TA,4,0.0,21.75,130.25,957.0,1.75,1.5,0.25,0.0,1.0,0.0,0.0,0.0,0,2,86,239.25,1.3953488372093024,0.0,1.25,3
ISR_9.0_Online TA,251,0.4741035856573705,82.09561752988049,136.79621792828686,92659.4107,2.729083665338645,2.266932270916335,1.0318725099601591,0.2390438247011952,1.0,0.0039840637450199,0.0,0.0,0,2,29,369.1609988047809,259.6551724137931,0.0027027027027027,2.2709163346613543,3
ISR_NoAgent_Direct,7,0.0,3.142857142857143,118.35714285714286,1990.0,2.7142857142857144,1.8571428571428572,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0,2,25,284.2857142857143,8.4,0.0,0.5714285714285714,1
ISR_NoAgent_Online TA,1,0.0,3.0,195.0,195.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0,2,339,195.0,0.0884955752212389,0.0,4.0,3
ITA_1.0_Groups,85,0.0,102.87058823529412,112.77211764705882,27687.29,2.752941176470588,1.8941176470588237,0.3647058823529411,0.8352941176470589,0.0,0.0,0.0,0.0117647058823529,0,3,144,325.7328235294118,17.708333333333336,0.0117647058823529,1.2,1
ITA_10.0_Online TA,3,0.0,20.0,94.06666666666666,991.0,3.3333333333333335,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0,1,21,330.3333333333333,4.285714285714286,0.0,2.0,3
ITA_11.0_Online TA,2,0.0,115.0,92.955,655.65,3.5,3.0,0.5,0.0,1.0,0.0,0.0,0.0,0,2,390,327.825,0.1538461538461538,0.0,1.5,3
ITA_115.0_Offline TA/TO,1,0.0,121.0,88.95,622.65,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,797,622.65,0.0376411543287327,0.0,1.0,1
ITA_118.0_Offline TA/TO,1,0.0,188.0,80.75,242.25,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,466,242.25,0.0643776824034334,0.0,0.0,1
ITA_127.0_Online TA,1,0.0,4.0,65.6,196.8,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,155,196.8,0.1935483870967742,0.0,1.0,3
ITA_138.0_Offline TA/TO,3,0.0,15.0,72.02666666666666,576.8199999999999,2.6666666666666665,1.6666666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0,2,204,192.2733333333333,0.4411764705882353,0.0,0.6666666666666666,1
ITA_14.0_Direct,120,0.1,67.13333333333334,123.53533333333333,51301.42,3.433333333333333,2.216666666666667,0.5833333333333334,0.3333333333333333,0.0,0.025,0.0,0.025,0,2,11,427.5118333333333,327.2727272727273,0.0454545454545454,0.9166666666666669,1
ITA_143.0_Offline TA/TO,1,0.0,115.0,104.85,733.9499999999999,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,54,733.9499999999999,0.5555555555555556,0.0,0.0,1
ITA_144.0_Corporate,1,0.0,1.0,79.0,79.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,578,79.0,0.0519031141868512,0.0,0.0,1
ITA_15.0_Offline TA/TO,1,0.0,3.0,108.53,325.59000000000003,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,244,325.59000000000003,0.1229508196721311,0.0,0.0,1
ITA_15.0_Online TA,3,0.3333333333333333,59.0,67.40666666666667,1271.54,6.0,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0,2,260,423.84666666666664,0.3461538461538462,0.0,1.0,3
ITA_152.0_Online TA,4,0.0,0.5,73.52,615.55,2.0,1.75,0.0,0.25,1.0,0.0,0.0,0.0,0,2,23,153.8875,5.217391304347826,0.0,1.25,3
ITA_153.0_Aviation,3,0.0,1.6666666666666667,99.66666666666669,1227.0,4.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0,2,302,409.0,0.2980132450331126,0.6666666666666666,0.6666666666666666,1
ITA_157.0_Online TA,2,0.0,94.0,95.65,765.2,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,20,382.6,3.0,0.0,1.0,3
ITA_159.0_Offline TA/TO,1,0.0,0.0,261.6207000000011,261.6207000000011,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,127,261.6207000000011,0.2362204724409448,0.0,0.0,1
ITA_159.0_Online TA,1,0.0,16.0,125.0,500.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,104,500.0,0.2884615384615384,0.0,2.0,3
ITA_168.0_Offline TA/TO,2,0.0,154.0,96.1,896.9999999999999,5.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0,2,27,448.49999999999994,2.2222222222222223,0.0,0.5,1
ITA_17.0_Offline TA/TO,60,0.2666666666666666,82.63333333333334,86.72166666666666,15211.7,2.9166666666666665,1.9,0.1,0.35,0.0,0.0,0.0,0.0,0,3,744,253.52833333333336,2.4193548387096775,0.0,0.4499999999999999,1
ITA_171.0_Offline TA/TO,3,0.0,135.0,105.04,1241.04,4.333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,312,413.68,0.2884615384615384,0.0,0.0,1
ITA_175.0_Offline TA/TO,3,0.0,126.0,108.26666666666668,1374.0,4.333333333333333,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0,3,393,458.0,0.2290076335877862,0.0,0.0,1
ITA_175.0_Online TA,1,0.0,27.0,126.0,252.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2,90,252.0,0.3333333333333333,0.0,2.0,3
ITA_177.0_Groups,1,0.0,25.0,156.0,468.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,3,359,468.0,0.0835654596100278,0.0,2.0,2
ITA_177.0_Offline TA/TO,6,0.0,188.33333333333337,109.83333333333331,2045.0,3.3333333333333335,1.6666666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0,3,289,340.8333333333333,0.6228373702422145,0.0,1.3333333333333333,1
ITA_185.0_Corporate,1,0.0,15.0,58.2,116.4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,669,116.4,0.0448430493273542,0.0,0.0,1
ITA_19.0_Offline TA/TO,2,0.0,81.5,71.0,284.0,2.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0,3,602,142.0,0.0996677740863787,0.0,1.5,2
ITA_191.0_Offline TA/TO,2,0.0,118.0,110.0,660.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,462,330.0,0.1298701298701298,0.0,0.0,1
ITA_195.0_Offline TA/TO,1,0.0,14.0,84.0,84.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,447,84.0,0.0671140939597315,0.0,0.0,1
ITA_195.0_Online TA,13,0.1538461538461538,28.0,110.14615384615384,2653.1,1.6923076923076923,1.0769230769230769,0.5384615384615384,0.3076923076923077,1.0,0.0,0.0,0.0,0,2,80,204.08461538461535,4.875,0.0,1.8461538461538465,3
ITA_196.0_Offline TA/TO,1,0.0,154.0,119.41,1671.74,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,49,1671.74,0.6122448979591837,0.0,0.0,1
ITA_21.0_Offline TA/TO,3,0.0,42.333333333333336,116.0,696.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,739,232.0,0.121786197564276,0.0,0.0,1
ITA_22.0_Offline TA/TO,5,0.0,60.2,89.92999999999999,1408.95,3.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0,2,258,281.79,0.5813953488372093,0.0,0.0,1
ITA_23.0_Offline TA/TO,5,0.0,181.0,86.0,1290.0,3.0,2.4,0.0,0.6,0.0,0.0,0.0,0.0,0,3,507,258.0,0.2958579881656805,0.0,0.6,1
ITA_232.0_Offline TA/TO,1,0.0,70.0,173.35,693.4,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,520,693.4,0.0576923076923076,0.0,0.0,1
ITA_234.0_Offline TA/TO,3,0.0,180.66666666666663,120.0,720.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0,3,336,240.0,0.2678571428571428,0.0,0.6666666666666666,1
ITA_240.0_Online TA,254,0.2677165354330709,82.98818897637796,119.196725984252,138247.07430000007,4.188976377952756,2.047244094488189,0.9566929133858268,0.2283464566929134,1.0,0.0157480314960629,0.0078740157480314,0.0393700787401574,0,2,7,544.2798200787404,1088.5714285714284,0.0434782608695652,2.18503937007874,3
ITA_241.0_Online TA,14,0.0,47.5,96.47857142857144,4971.49,3.4285714285714284,2.0,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,0,2,46,355.1064285714286,9.130434782608695,0.0,1.8571428571428572,3
ITA_242.0_Online TA,9,0.1111111111111111,93.22222222222224,117.4389666666668,5107.674200000007,5.0,2.0,0.7777777777777778,0.4444444444444444,1.0,0.0,0.0,0.0,0,2,37,567.5193555555563,7.297297297297297,0.0,2.2222222222222223,3
ITA_243.0_Offline TA/TO,1,0.0,111.0,92.95,650.65,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,129,650.65,0.2325581395348837,0.0,0.0,1
ITA_250.0_Direct,22,0.1363636363636363,86.68181818181819,145.63636363636363,17139.13,5.318181818181818,2.3181818181818183,0.6818181818181818,0.7272727272727273,0.0,0.0,0.0,0.0,0,2,12,779.0513636363637,55.0,0.0,1.4090909090909092,1
ITA_251.0_Offline TA/TO,2,0.0,220.0,128.7,257.4,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0,3,17,128.7,3.5294117647058822,0.0,1.0,1
